pl_name,hostname,pl_rade,pl_orbper,pl_orbsmax,st_teff,st_rad,discoverymethod,disc_year,ra,dec,sy_dist
"Kepler-758 c","Kepler-758",1.69000000,4.75793986000,0.0576800000,6228.00,1.420000,"Transit",2016,293.0846115,41.1354049,1502.32000000
"Kepler-1034 b","Kepler-1034",2.26000000,12.12400943000,0.0965000000,5198.00,0.800000,"Transit",2016,286.1154093,37.9669464,654.54900000
"Kepler-1013 b","Kepler-1013",2.15000000,18.93054959000,0.1370000000,4954.00,0.760000,"Transit",2016,290.2481023,44.4352935,422.24600000
"Kepler-1054 b","Kepler-1054",2.63000000,4.30655689000,0.0554200000,6209.00,1.340000,"Transit",2016,290.6011085,44.5563604,1090.51000000
"Kepler-760 c","Kepler-760",1.48000000,2.46697439000,0.0348900000,5322.00,0.850000,"Transit",2016,287.5931997,44.1794278,792.33600000
"Kepler-271 c","Kepler-271",0.95000000,7.41086267000,0.0699300000,5555.00,0.870000,"Transit",2014,283.0029316,44.2841080,404.54200000
"Kepler-967 b","Kepler-967",2.35000000,13.22713379000,0.1027000000,5178.00,0.800000,"Transit",2016,286.5580128,38.4052418,568.54600000
"Kepler-995 b","Kepler-995",2.70000000,28.26731672000,0.1701000000,5206.00,0.800000,"Transit",2016,284.6157154,39.1309980,609.63800000
"Kepler-953 b","Kepler-953",4.21000000,88.40655258000,0.3920000000,5416.00,0.990000,"Transit",2016,288.9716297,44.6246451,258.89300000
"Kepler-1033 b","Kepler-1033",2.51000000,7.56052806000,0.0761000000,5547.00,0.920000,"Transit",2016,283.8450963,44.6090251,1455.50000000
"Kepler-876 b","Kepler-876",1.43000000,5.14438011000,0.0549000000,5060.00,0.770000,"Transit",2016,283.4781717,43.3837235,820.91300000
"Kepler-875 b","Kepler-875",2.90000000,27.50737990000,0.1771000000,5958.00,1.110000,"Transit",2016,297.3012497,43.1418313,1242.62000000
"Kepler-732 c","Kepler-732",1.27000000,0.89304123600,0.0143000000,3631.00,0.460000,"Transit",2016,283.7317274,45.9585288,174.82600000
"Kepler-1060 b","Kepler-1060",2.38000000,46.87793670000,0.2495000000,5797.00,0.990000,"Transit",2016,286.0252285,39.6309204,946.56500000
"Kepler-1008 b","Kepler-1008",1.28000000,12.43931193000,0.0975500000,5066.00,0.780000,"Transit",2016,296.5476395,44.9418307,282.56500000
"Kepler-1055 b","Kepler-1055",1.23000000,2.29503623300,0.0335000000,5723.00,0.940000,"Transit",2016,290.4867838,44.9325410,389.39700000
"Kepler-1045 b","Kepler-1045",2.69000000,26.41045478000,0.1616000000,5301.00,0.820000,"Transit",2016,284.1832668,45.0740897,942.48500000
"Kepler-872 b","Kepler-872",1.99000000,2.57885506800,0.0362000000,5902.00,1.080000,"Transit",2016,295.4174725,43.6056117,879.68300000
"Kepler-1071 b","Kepler-1071",2.38000000,6.17998440000,0.0629000000,5215.00,0.810000,"Transit",2016,293.0579794,45.2487472,1042.27000000
"Kepler-1139 b","Kepler-1139",1.19000000,0.81316671900,0.0166400000,5550.00,0.910000,"Transit",2016,287.9455985,39.2305281,495.15600000
"Kepler-1180 b","Kepler-1180",1.99000000,16.86012860000,0.1246000000,6077.00,1.140000,"Transit",2016,295.8874773,43.1559952,1596.80000000
"Kepler-1181 b","Kepler-1181",1.57000000,4.89337519000,0.0621000000,6176.00,1.300000,"Transit",2016,289.7473165,39.5234131,938.41700000
"Kepler-991 b","Kepler-991",2.54000000,82.53425190000,0.3104000000,4392.00,0.610000,"Transit",2016,297.0905543,49.6264867,389.56100000
"Kepler-1141 b","Kepler-1141",0.82000000,2.34451194400,0.0349600000,5791.00,1.070000,"Transit",2016,290.5436836,47.7259073,393.64200000
"Kepler-1140 b","Kepler-1140",2.77000000,24.08627070000,0.1478000000,4850.00,0.730000,"Transit",2016,281.6940529,46.9465210,656.48000000
"Kepler-1183 b","Kepler-1183",2.82000000,28.50571890000,0.1793000000,5765.00,0.990000,"Transit",2016,292.2324228,38.8921946,1919.19000000
"Kepler-1192 b","Kepler-1192",2.36000000,25.20347870000,0.1693000000,5438.00,0.830000,"Transit",2016,282.1405603,43.8964934,1304.19000000
"Kepler-1028 b","Kepler-1028",1.33000000,2.51462432000,0.0354000000,5522.00,0.870000,"Transit",2016,289.5931004,49.7812447,607.91600000
"Kepler-1004 b","Kepler-1004",6.28000000,5.28789787000,0.0679100000,4972.00,3.390000,"Transit",2016,297.3593427,49.7975464,1152.68000000
"Kepler-1072 b","Kepler-1072",1.58000000,1.56906650200,0.0274200000,6199.00,1.320000,"Transit",2016,292.0443891,46.3289723,982.71600000
"Kepler-490 b","Kepler-490",11.65000000,3.26869515400,0.0453000000,6045.00,1.120000,"Transit",2016,295.0256620,46.9559536,1523.00000000
"Kepler-1065 b","Kepler-1065",3.73000000,3.60930890700,0.0455000000,5635.00,0.930000,"Transit",2016,294.5113190,38.7904648,1122.48000000
"Kepler-1077 b","Kepler-1077",2.77000000,34.35118740000,0.2101000000,5816.00,1.020000,"Transit",2016,291.0336333,42.2678448,1101.42000000
"Kepler-1194 b","Kepler-1194",1.51000000,16.22371307000,0.1212000000,5590.00,0.920000,"Transit",2016,291.6994841,38.1452065,757.38200000
"Kepler-1197 b","Kepler-1197",1.25000000,2.03231845000,0.0286900000,4708.00,0.720000,"Transit",2016,291.6693437,42.5907441,486.94000000
"Kepler-1146 b","Kepler-1146",1.23000000,2.35226579700,0.0325000000,4692.00,0.700000,"Transit",2016,286.7167120,47.4256580,703.03800000
"Kepler-1144 b","Kepler-1144",1.99000000,17.14647302000,0.1291000000,5753.00,0.960000,"Transit",2016,290.0432936,47.2578857,1140.57000000
"Kepler-1079 b","Kepler-1079",1.63000000,13.24503188000,0.1092000000,5758.00,1.360000,"Transit",2016,299.5495794,45.7696769,591.09800000
"Kepler-1066 b","Kepler-1066",2.36000000,1.93155983900,0.0298000000,5762.00,0.980000,"Transit",2016,298.8666210,46.5022325,344.25100000
"Kepler-1198 b","Kepler-1198",1.47000000,7.68477160000,0.0732000000,5517.00,0.900000,"Transit",2016,288.8339659,44.8381980,743.03000000
"Kepler-1199 b","Kepler-1199",1.15000000,15.04471980000,0.1130900000,5889.00,1.170000,"Transit",2016,293.7258092,47.2469219,563.49300000
"Kepler-968 b","Kepler-968",2.00000000,3.69298372800,0.0389000000,4598.00,0.700000,"Transit",2016,285.6025889,50.1120401,290.32400000
"Kepler-1047 b","Kepler-1047",2.09000000,56.18868870000,0.2987100000,5754.00,1.130000,"Transit",2016,288.6462564,50.7889645,817.64700000
"Kepler-1148 b","Kepler-1148",1.69000000,1.10446350900,0.0188000000,5054.00,0.770000,"Transit",2016,290.9536059,45.7195545,625.69200000
"Kepler-1147 b","Kepler-1147",2.61000000,10.62784997000,0.0961000000,5941.00,1.140000,"Transit",2016,292.5474753,41.6429221,1657.36000000
"Kepler-1081 b","Kepler-1081",1.01000000,3.85691854700,0.0466200000,5345.00,0.840000,"Transit",2016,289.4447520,41.3179652,420.21500000
"Kepler-1062 b","Kepler-1062",1.76000000,9.30412078000,0.0748000000,4597.00,0.700000,"Transit",2016,283.8994187,41.2215940,397.45500000
"Kepler-1063 b","Kepler-1063",1.49000000,14.07971466000,0.1176000000,5945.00,1.140000,"Transit",2016,290.5267975,38.1428283,343.22600000
"Kepler-1064 b","Kepler-1064",1.55000000,16.54080322000,0.1183000000,5153.00,0.790000,"Transit",2016,291.7415821,37.6888103,374.00000000
"Kepler-1084 b","Kepler-1084",1.11000000,2.05333679000,0.0324000000,6113.00,1.280000,"Transit",2016,290.1019809,48.2511460,405.53300000
"Kepler-1087 b","Kepler-1087",0.61000000,0.69384285500,0.0155400000,5589.00,0.940000,"Transit",2016,294.9789253,46.0056741,362.62300000
"Kepler-1207 b","Kepler-1207",1.62000000,13.68237119000,0.1156000000,5909.00,1.060000,"Transit",2016,295.0641963,49.3589615,1754.19000000
"Kepler-1209 b","Kepler-1209",1.51000000,25.36911600000,0.1751500000,6210.00,1.380000,"Transit",2016,287.5849352,49.1547328,505.53100000
"Kepler-1114 b","Kepler-1114",1.35000000,14.97435694000,0.1105600000,5374.00,0.830000,"Transit",2016,299.2370531,45.8347781,418.41700000
"Kepler-1115 b","Kepler-1115",1.70000000,23.55407250000,0.2134000000,8480.00,1.730000,"Transit",2016,294.9917723,40.1443964,983.24500000
"Kepler-1154 b","Kepler-1154",2.34000000,5.18561420000,0.0631000000,6327.00,1.430000,"Transit",2016,297.4771158,39.8772345,1460.10000000
"Kepler-1089 b","Kepler-1089",1.83000000,5.13248561800,0.0497000000,3753.00,0.490000,"Transit",2016,291.0926509,49.1901729,259.32800000
"Kepler-1216 b","Kepler-1216",1.39000000,4.37034536000,0.0519000000,5743.00,0.980000,"Transit",2016,287.4052661,45.9179790,1258.36000000
"Kepler-1215 b","Kepler-1215",1.22000000,4.76703963000,0.0528000000,5616.00,0.930000,"Transit",2016,297.4636477,48.1813978,661.02200000
"Kepler-1117 b","Kepler-1117",1.11000000,4.79028459000,0.0548500000,5612.00,0.930000,"Transit",2016,292.0847866,49.2374206,568.48700000
"Kepler-1156 b","Kepler-1156",1.32000000,11.89520511000,0.0970400000,5778.00,1.000000,"Transit",2016,288.9240901,46.0575865,691.33100000
"Kepler-1092 b","Kepler-1092",2.07000000,58.60179250000,0.2996000000,5862.00,1.000000,"Transit",2016,297.7232008,47.1126833,981.23300000
"Kepler-1093 b","Kepler-1093",1.95000000,25.08246260000,0.1754300000,6166.00,1.200000,"Transit",2016,284.9780251,41.4202077,1072.88000000
"Kepler-1210 b","Kepler-1210",1.70000000,8.07124073000,0.0753000000,5568.00,0.920000,"Transit",2016,292.8321598,48.2193376,1176.53000000
"Kepler-1212 b","Kepler-1212",2.14000000,12.94130146000,0.1082000000,6051.00,1.150000,"Transit",2016,296.8534096,50.0373196,1316.57000000
"Kepler-1120 b","Kepler-1120",1.38000000,2.94902905200,0.0369000000,4904.00,0.740000,"Transit",2016,290.9144516,42.2865522,615.23100000
"Kepler-1159 b","Kepler-1159",2.37000000,22.70816791000,0.1603000000,6217.00,1.280000,"Transit",2016,294.2663250,45.2042317,1213.71000000
"Kepler-1160 b","Kepler-1160",2.14000000,7.97034958000,0.0755000000,5519.00,0.890000,"Transit",2016,287.8793899,43.3640752,1077.63000000
"Kepler-1096 b","Kepler-1096",1.24000000,2.89221750600,0.0340000000,4306.00,0.630000,"Transit",2016,294.7094688,45.9695533,377.97600000
"Kepler-1094 b","Kepler-1094",3.18000000,78.10002310000,0.3625000000,6112.00,1.210000,"Transit",2016,292.3012109,38.2669983,1291.01000000
"Kepler-1214 b","Kepler-1214",2.36000000,18.82634264000,0.1280000000,5130.00,0.800000,"Transit",2016,285.1427113,49.8006565,729.22700000
"Kepler-1122 b","Kepler-1122",2.04000000,42.19173570000,0.2315000000,5544.00,0.890000,"Transit",2016,288.2805801,46.3408747,1230.42000000
"Kepler-1124 b","Kepler-1124",1.28000000,2.85234897500,0.0305000000,3658.00,0.340000,"Transit",2016,286.5942529,37.8912836,289.89900000
"Kepler-1161 b","Kepler-1161",2.13000000,10.71252541000,0.0784000000,4253.00,0.570000,"Transit",2016,299.0770621,45.4405583,547.72600000
"Kepler-1097 b","Kepler-1097",3.26000000,187.74702900000,0.5791000000,5211.00,0.790000,"Transit",2016,281.5941261,42.5963949,719.80200000
"Kepler-1098 b","Kepler-1098",1.30000000,2.54307285500,0.0358000000,5794.00,0.990000,"Transit",2016,295.5026730,43.2326992,1049.19000000
"Kepler-1046 b","Kepler-1046",1.71000000,14.37508035000,0.1185800000,5913.00,1.040000,"Transit",2016,296.7558056,46.9982799,721.53400000
"Kepler-493 b","Kepler-493",15.13000000,3.00387658100,0.0439000000,6457.00,1.540000,"Transit",2016,295.3075252,38.8815716,1745.77000000
"Kepler-1125 b","Kepler-1125",1.84000000,17.67006420000,0.1348000000,5683.00,0.940000,"Transit",2016,295.4812018,40.7319316,2011.41000000
"Kepler-1126 b","Kepler-1126",1.73000000,108.59332900000,0.4125100000,5798.00,0.930000,"Transit",2016,285.6919550,45.6893993,635.73600000
"Kepler-1166 b","Kepler-1166",1.69000000,33.24068820000,0.1975000000,5446.00,0.860000,"Transit",2016,290.3484956,50.9028387,634.90600000
"Kepler-1164 b","Kepler-1164",1.12000000,3.97599768000,0.0463500000,5183.00,0.790000,"Transit",2016,287.5296372,38.8945065,431.62200000
"Kepler-1102 b","Kepler-1102",2.66000000,51.32856230000,0.2731000000,5724.00,0.940000,"Transit",2016,281.3225917,48.0664955,1246.05000000
"Kepler-1100 b","Kepler-1100",1.75000000,6.42200058000,0.0674500000,6247.00,1.340000,"Transit",2016,291.8713535,44.0873907,693.61800000
"Kepler-1000 b","Kepler-1000",4.76000000,120.01812720000,0.5326000000,6453.00,1.510000,"Transit",2016,286.6854729,47.0981948,1115.62000000
"Kepler-1127 b","Kepler-1127",1.96000000,5.12330347000,0.0556000000,5664.00,0.950000,"Transit",2016,293.2173563,42.7205846,842.45900000
"Kepler-1128 b","Kepler-1128",3.65000000,61.61781670000,0.3020000000,5543.00,0.910000,"Transit",2016,293.0633150,39.4034052,1083.41000000
"Kepler-1073 b","Kepler-1073",2.30000000,8.67888593000,0.0805000000,5792.00,1.000000,"Transit",2016,294.1527259,38.2330886,809.89700000
"Kepler-1169 b","Kepler-1169",0.94000000,6.11009134000,0.0693100000,6191.00,1.230000,"Transit",2016,294.9115874,46.4914718,522.82300000
"Kepler-1106 b","Kepler-1106",1.65000000,1.25275217400,0.0239000000,6104.00,1.170000,"Transit",2016,291.1451576,44.0624715,1090.70000000
"Kepler-1037 b","Kepler-1037",1.28000000,1.06378867300,0.0198000000,5105.00,0.780000,"Transit",2016,296.3410342,47.1709335,446.91400000
"Kepler-1131 b","Kepler-1131",1.59000000,3.53232449000,0.0459000000,5851.00,1.040000,"Transit",2016,295.6514492,49.2612954,1030.70000000
"Kepler-1132 b","Kepler-1132",2.35000000,62.89162280000,0.2881000000,5298.00,0.830000,"Transit",2016,286.3675188,48.4238906,867.93100000
"Kepler-480 b","Kepler-480",2.78000000,4.91958379500,0.0602400000,6322.00,1.340000,"Transit",2016,294.4639165,49.7650473,847.50800000
"Kepler-1108 b","Kepler-1108",1.46000000,4.51005748000,0.0511000000,5406.00,0.840000,"Transit",2016,296.0422962,45.9851400,767.70100000
"Kepler-1109 b","Kepler-1109",2.19000000,37.64673840000,0.2466000000,5893.00,1.060000,"Transit",2016,291.6462654,39.3966122,685.08700000
